    0.4867     -7.9930
    0.3298     -7.9735
    0.2762     -7.9540
    0.4262     -7.9345
    0.7624     -7.9150
    1.1216     -7.8955
    1.3042     -7.8760
    1.2922     -7.8565
    1.2687     -7.8370
    1.3342     -7.8175
    1.3358     -7.7980
    1.0995     -7.7785
    0.6935     -7.7590
    0.3340     -7.7395
    0.1520     -7.7200
    0.1532     -7.7005
    0.2986     -7.6810
    0.5189     -7.6615
    0.7033     -7.6420
    0.7869     -7.6225
    0.8565     -7.6030
    1.0780     -7.5835
    1.4968     -7.5640
    1.9693     -7.5445
    2.3289     -7.5250
    2.6280     -7.5055
    3.3022     -7.4860
    5.1164     -7.4665
    8.6493     -7.4470
   13.4789     -7.4275
   18.0056     -7.4080
   20.4398     -7.3885
   19.8915     -7.3690
   16.5619     -7.3495
   11.5909     -7.3300
    6.7953     -7.3105
    3.6759     -7.2910
    2.4122     -7.2715
    2.1184     -7.2520
    1.9445     -7.2325
    1.7268     -7.2130
    1.7235     -7.1935
    2.0168     -7.1740
    2.3496     -7.1545
    2.4523     -7.1350
    2.2896     -7.1155
    1.9983     -7.0960
    1.8083     -7.0765
    1.9632     -7.0570
    2.4650     -7.0375
    2.9293     -7.0180
    2.8945     -6.9985
    2.2890     -6.9790
    1.4985     -6.9595
    0.9787     -6.9400
    0.8815     -6.9205
    1.0312     -6.9010
    1.1557     -6.8815
    1.1261     -6.8620
    1.0648     -6.8425
    1.2767     -6.8230
    2.0122     -6.8035
    3.1794     -6.7840
    4.3143     -6.7645
    4.9637     -6.7450
    5.0465     -6.7255
    4.7350     -6.7060
    4.1787     -6.6865
    3.5041     -6.6670
    2.8603     -6.6475
    2.3220     -6.6280
    1.9371     -6.6085
    1.8766     -6.5890
    2.3455     -6.5695
    3.3778     -6.5500
    4.8096     -6.5305
    6.4181     -6.5110
    8.1220     -6.4915
    9.9874     -6.4720
   11.8349     -6.4525
   13.0330     -6.4330
   13.0540     -6.4135
   12.0875     -6.3940
   10.8322     -6.3745
    9.8430     -6.3550
    9.2444     -6.3355
    8.9194     -6.3160
    8.8067     -6.2965
    8.9790     -6.2770
    9.5298     -6.2575
   10.6227     -6.2380
   12.6032     -6.2185
   15.6005     -6.1990
   18.8012     -6.1795
   20.5772     -6.1600
   19.8137     -6.1405
   16.9382     -6.1210
   13.4990     -6.1015
   11.0881     -6.0820
   10.5905     -6.0625
   11.9042     -6.0430
   14.1804     -6.0235
   16.3985     -6.0040
   17.8333     -5.9845
   18.4002     -5.9650
   18.7343     -5.9455
