    0.0000     -7.9850
    0.0000     -7.9675
    0.0000     -7.9500
    0.0000     -7.9325
    0.0000     -7.9150
    0.0000     -7.8975
    0.0000     -7.8800
    0.0000     -7.8625
    0.0000     -7.8450
    0.0000     -7.8275
    0.0000     -7.8100
    0.0000     -7.7925
    0.0000     -7.7750
    0.0000     -7.7575
    0.0000     -7.7400
    0.0000     -7.7225
    0.0000     -7.7050
    0.0000     -7.6875
    0.0000     -7.6700
    0.0000     -7.6525
    0.0000     -7.6350
    0.0000     -7.6175
    0.0000     -7.6000
    0.0000     -7.5825
    0.0000     -7.5650
    0.0000     -7.5475
    0.0000     -7.5300
    0.0000     -7.5125
    0.0000     -7.4950
    0.0000     -7.4775
    0.0000     -7.4600
    0.0000     -7.4425
    0.0000     -7.4250
    0.0000     -7.4075
    0.0000     -7.3900
    0.0000     -7.3725
    0.0000     -7.3550
    0.0000     -7.3375
    0.0000     -7.3200
    0.0000     -7.3025
    0.0000     -7.2850
    0.0000     -7.2675
    0.0001     -7.2500
    0.0005     -7.2325
    0.0024     -7.2150
    0.0089     -7.1975
    0.0265     -7.1800
    0.0663     -7.1625
    0.1422     -7.1450
    0.2643     -7.1275
    0.4221     -7.1100
    0.5690     -7.0925
    0.6393     -7.0750
    0.6110     -7.0575
    0.5474     -7.0400
    0.5492     -7.0225
    0.6576     -7.0050
    0.8177     -6.9875
    0.9335     -6.9700
    0.9364     -6.9525
    0.8131     -6.9350
    0.6055     -6.9175
    0.4012     -6.9000
    0.3019     -6.8825
    0.3799     -6.8650
    0.6340     -6.8475
    0.9573     -6.8300
    1.1725     -6.8125
    1.1654     -6.7950
    0.9935     -6.7775
    0.8168     -6.7600
    0.7214     -6.7425
    0.6578     -6.7250
    0.5470     -6.7075
    0.3937     -6.6900
    0.2821     -6.6725
    0.3006     -6.6550
    0.4895     -6.6375
    0.8239     -6.6200
    1.2087     -6.6025
    1.4955     -6.5850
    1.5456     -6.5675
    1.3271     -6.5500
    0.9609     -6.5325
    0.6413     -6.5150
    0.4922     -6.4975
    0.4973     -6.4800
    0.5508     -6.4625
    0.5586     -6.4450
    0.5087     -6.4275
    0.4724     -6.4100
    0.5412     -6.3925
    0.7471     -6.3750
    1.0377     -6.3575
    1.3269     -6.3400
    1.5627     -6.3225
    1.7268     -6.3050
    1.7874     -6.2875
    1.7127     -6.2700
    1.5423     -6.2525
    1.3878     -6.2350
    1.3326     -6.2175
    1.3727     -6.2000
    1.4624     -6.1825
    1.5752     -6.1650
    1.7146     -6.1475
    1.9071     -6.1300
    2.1964     -6.1125
    2.6344     -6.0950
    3.2903     -6.0775
    4.2590     -6.0600
    5.6014     -6.0425
    7.2482     -6.0250
    9.0394     -6.0075
   10.9065     -5.9900
   12.9326     -5.9725
   15.1650     -5.9550
   17.4635     -5.9375
   19.6732     -5.9200
   21.9325     -5.9025
   24.6339     -5.8850
   27.9439     -5.8675
   31.3555     -5.8500
   33.8497     -5.8325
   34.7187     -5.8150
   34.2582     -5.7975
   33.4308     -5.7800
   32.8530     -5.7625
   32.4287     -5.7450
   31.9973     -5.7275
   31.9493     -5.7100
   32.9527     -5.6925
   35.1837     -5.6750
   38.0428     -5.6575
   40.6654     -5.6400
   42.5597     -5.6225
   43.7405     -5.6050
   44.5632     -5.5875
   45.5504     -5.5700
   46.9383     -5.5525
   48.1153     -5.5350
   47.9877     -5.5175
   46.3083     -5.5000
   44.2083     -5.4825
   42.9609     -5.4650
   42.6049     -5.4475
   42.2475     -5.4300
   41.3428     -5.4125
   40.0773     -5.3950
   38.6588     -5.3775
   36.8899     -5.3600
   34.6966     -5.3425
   32.6916     -5.3250
   31.7932     -5.3075
   32.3346     -5.2900
   33.8575     -5.2725
   35.8217     -5.2550
   38.1858     -5.2375
   41.0273     -5.2200
   43.8457     -5.2025
   45.7775     -5.1850
   46.5675     -5.1675
   46.8424     -5.1500
   47.2485     -5.1325
   47.7894     -5.1150
   48.2328     -5.0975
   48.6177     -5.0800
   48.9655     -5.0625
   48.9354     -5.0450
   48.2133     -5.0275
   46.9880     -5.0100
   45.6889     -4.9925
   44.4170     -4.9750
   42.9369     -4.9575
   41.1878     -4.9400
   39.5944     -4.9225
   38.8183     -4.9050
   39.2041     -4.8875
   40.4312     -4.8700
   41.6694     -4.8525
   42.1062     -4.8350
   41.5103     -4.8175
   40.4675     -4.8000
   39.9346     -4.7825
   40.3463     -4.7650
   41.2522     -4.7475
   41.9755     -4.7300
   42.4598     -4.7125
   43.2296     -4.6950
   44.6142     -4.6775
   46.3509     -4.6600
   48.0327     -4.6425
   49.6069     -4.6250
   51.2048     -4.6075
   52.7760     -4.5900
   54.2696     -4.5725
   56.1105     -4.5550
   59.1553     -4.5375
   63.9000     -4.5200
   69.6211     -4.5025
   74.5187     -4.4850
   77.1519     -4.4675
   77.8069     -4.4500
   78.0813     -4.4325
   79.0708     -4.4150
   80.3109     -4.3975
   80.4380     -4.3800
   78.4057     -4.3625
   74.0254     -4.3450
   67.9008     -4.3275
   61.2444     -4.3100
   55.4967     -4.2925
   51.6486     -4.2750
   49.8040     -4.2575
   49.4470     -4.2400
   49.9842     -4.2225
   50.9040     -4.2050
   51.6207     -4.1875
   51.5217     -4.1700
   50.3347     -4.1525
   48.4053     -4.1350
   46.5708     -4.1175
   45.7338     -4.1000
   46.3511     -4.0825
   48.0908     -4.0650
   50.1135     -4.0475
   51.9303     -4.0300
   53.8338     -4.0125
   56.3295     -3.9950
   59.3811     -3.9775
   62.2909     -3.9600
   64.0538     -3.9425
   63.8807     -3.9250
   61.8041     -3.9075
   58.8417     -3.8900
   56.2181     -3.8725
   54.3958     -3.8550
   53.1591     -3.8375
   52.4617     -3.8200
   52.6592     -3.8025
   53.9711     -3.7850
   56.1528     -3.7675
   58.5736     -3.7500
   60.2875     -3.7325
   60.3525     -3.7150
   58.6024     -3.6975
   56.0400     -3.6800
   54.1521     -3.6625
   53.8218     -3.6450
   54.9733     -3.6275
   57.1071     -3.6100
   59.8777     -3.5925
   62.9935     -3.5750
   65.7550     -3.5575
   67.1287     -3.5400
   66.5360     -3.5225
   64.4786     -3.5050
   62.1438     -3.4875
   60.3301     -3.4700
   58.9386     -3.4525
   57.5265     -3.4350
   56.0639     -3.4175
   55.0398     -3.4000
   55.0095     -3.3825
   56.1351     -3.3650
   58.0787     -3.3475
   60.2630     -3.3300
   62.2508     -3.3125
   64.0262     -3.2950
   66.0164     -3.2775
   68.5930     -3.2600
   71.2967     -3.2425
   72.8577     -3.2250
   72.3300     -3.2075
   69.9694     -3.1900
   66.8501     -3.1725
   64.0188     -3.1550
   62.1669     -3.1375
   61.7006     -3.1200
   62.7975     -3.1025
   65.4171     -3.0850
   69.3490     -3.0675
   74.1906     -3.0500
   79.1013     -3.0325
   82.6470     -3.0150
   83.3323     -2.9975
   80.6009     -2.9800
   75.2287     -2.9625
   68.6886     -2.9450
   62.2018     -2.9275
   56.2370     -2.9100
   50.6937     -2.8925
   45.4601     -2.8750
   40.5951     -2.8575
   35.9737     -2.8400
   31.2865     -2.8225
   26.6347     -2.8050
   22.6149     -2.7875
   19.5090     -2.7700
   16.7782     -2.7525
   13.6722     -2.7350
   10.1267     -2.7175
    6.8061     -2.7000
    4.3606     -2.6825
    2.8745     -2.6650
    2.0166     -2.6475
    1.4821     -2.6300
    1.1608     -2.6125
    1.0026     -2.5950
    0.9120     -2.5775
    0.8287     -2.5600
    0.8298     -2.5425
    1.0744     -2.5250
    1.6591     -2.5075
    2.5722     -2.4900
    3.7711     -2.4725
    5.1832     -2.4550
    6.5651     -2.4375
    7.5068     -2.4200
    7.7272     -2.4025
    7.2933     -2.3850
    6.4718     -2.3675
    5.4748     -2.3500
    4.4191     -2.3325
    3.4436     -2.3150
    2.7618     -2.2975
    2.5354     -2.2800
    2.6924     -2.2625
    2.9428     -2.2450
    3.0104     -2.2275
    2.7979     -2.2100
    2.3569     -2.1925
    1.8252     -2.1750
    1.4004     -2.1575
    1.2425     -2.1400
    1.3435     -2.1225
    1.5297     -2.1050
    1.6062     -2.0875
    1.4942     -2.0700
    1.2615     -2.0525
    1.0581     -2.0350
    1.0102     -2.0175
    1.1431     -2.0000
    1.3876     -1.9825
    1.6690     -1.9650
    2.0163     -1.9475
    2.5858     -1.9300
    3.5341     -1.9125
    4.8157     -1.8950
    6.1224     -1.8775
    7.0750     -1.8600
    7.4721     -1.8425
    7.3320     -1.8250
    6.7570     -1.8075
    5.8465     -1.7900
    4.7277     -1.7725
    3.5701     -1.7550
    2.5434     -1.7375
    1.8140     -1.7200
    1.5583     -1.7025
    1.8785     -1.6850
    2.6559     -1.6675
    3.5295     -1.6500
    4.0810     -1.6325
    4.0765     -1.6150
    3.5726     -1.5975
    2.8536     -1.5800
    2.2516     -1.5625
    1.9230     -1.5450
    1.7492     -1.5275
    1.5004     -1.5100
    1.0943     -1.4925
    0.6502     -1.4750
    0.3302     -1.4575
    0.2108     -1.4400
    0.2948     -1.4225
    0.5598     -1.4050
    0.9588     -1.3875
    1.4318     -1.3700
    1.9845     -1.3525
    2.7273     -1.3350
    3.7145     -1.3175
    4.7195     -1.3000
    5.3352     -1.2825
    5.4197     -1.2650
    5.3125     -1.2475
    5.4565     -1.2300
    5.8812     -1.2125
    6.1855     -1.1950
    6.0057     -1.1775
    5.3703     -1.1600
    4.5697     -1.1425
    3.8316     -1.1250
    3.2302     -1.1075
